claim_id,policy_id,claim_date,decision_date,claim_amount,claim_status,claim_type
CLM0003564,POL000626,2026-07-18,2026-07-25,5883.59,Approved,Flood
CLM0003565,POL000859,2025-09-17,,5195.85,Pending,Fire
CLM0003566,POL000785,2022-12-01,2022-12-06,4164.47,Approved,Fire
CLM0003567,POL000485,2022-10-05,2022-10-31,1423.75,Approved,Wind
CLM0003568,POL001282,2023-08-02,,945.2,Pending,Fire
CLM0003569,POL001008,2023-11-01,2023-11-15,3143.3,Approved,Injury
CLM0003570,POL000864,2023-05-23,2023-06-08,1771.49,Approved,Injury
CLM0003571,POL000347,2024-08-27,,12197.42,Pending,Water Damage
CLM0003572,POL000208,2023-10-30,2023-11-16,7180.77,Approved,Wind
CLM0003573,POL000376,2023-07-12,2023-07-15,3932.58,Approved,Injury
CLM0003574,POL000803,2024-03-22,2024-04-04,8395.07,Denied,Fire
CLM0003575,POL001432,2026-07-18,,8006.48,Pending,Water Damage
CLM0003576,POL000267,2025-05-21,,5057.62,Pending,Injury
CLM0003577,POL000906,2024-06-08,,10144.71,Pending,Flood
CLM0003578,POL001046,2025-08-04,2025-08-14,432.09,Denied,Flood
CLM0003579,POL000957,2024-01-05,2024-01-26,8542.03,Approved,Collision
CLM0003580,POL001309,2023-04-11,2023-04-15,1627.03,Approved,Flood
CLM0003581,POL000223,2025-02-04,2025-02-25,6277.93,Approved,Flood
CLM0003582,POL000618,2026-07-18,2026-07-31,2136.54,Approved,Water Damage
CLM0003583,POL000557,2023-11-26,2023-12-08,13067.22,Approved,Wind
CLM0003584,POL000859,2026-02-27,2026-03-05,5597.85,Approved,Theft
CLM0003585,POL000178,2023-09-30,2023-10-14,6179.86,Denied,Water Damage
CLM0003586,POL000518,2026-07-18,2026-07-30,6133.05,Denied,Theft
CLM0003587,POL000731,2025-04-16,2025-04-24,14897.47,Approved,Collision
CLM0003588,POL000819,2026-01-27,2026-02-24,1927.78,Approved,Fire
CLM0003589,POL001317,2025-11-03,2025-11-07,4043.94,Denied,Wind
CLM0003590,POL001455,2024-07-10,2024-07-19,11321.66,Approved,Injury
CLM0003591,POL001128,2023-07-05,2023-07-22,2740.82,Approved,Theft
CLM0003592,POL000006,2026-07-18,2026-07-30,4592.67,Approved,Theft
CLM0003593,POL000691,2026-01-03,2026-01-15,1324.06,Approved,Injury
CLM0003594,POL001030,2022-04-09,2022-04-26,9700.39,Denied,Injury
CLM0003595,POL000568,2026-03-21,2026-04-08,2756.23,Denied,Collision
CLM0003596,POL000830,2023-04-12,2023-05-09,5099.7,Approved,Collision
CLM0003597,POL000712,2025-12-11,2025-12-13,4971.1,Denied,Theft
CLM0003598,POL000187,2025-10-22,2025-11-03,11538.0,Denied,Fire
CLM0003599,POL000402,2026-07-18,2026-07-21,1373.13,Denied,Water Damage
CLM0003600,POL001488,2024-01-11,2024-01-14,3028.6,Approved,Collision
CLM0003601,POL001451,2025-09-07,2025-09-29,3313.12,Approved,Wind
CLM0003602,POL001082,2025-03-06,2025-03-16,2590.9,Approved,Flood
CLM0003603,POL000292,2022-06-15,2022-07-06,5042.14,Denied,Water Damage
CLM0003604,POL001035,2024-09-12,2024-09-16,2702.05,Approved,Theft
CLM0003605,POL000335,2023-12-16,,6556.1,Pending,Theft
CLM0003606,POL000216,2025-08-10,2025-09-08,3243.82,Approved,Injury
CLM0003607,POL001276,2025-06-25,,4823.21,Pending,Collision
CLM0003608,POL000165,2022-11-20,2022-11-22,3531.69,Denied,Collision
CLM0003609,POL000430,2024-03-16,,10596.55,Pending,Flood
CLM0003610,POL000240,2025-01-15,2025-02-09,2333.05,Approved,Flood
CLM0003611,POL000203,2026-07-01,2026-07-22,4466.42,Denied,Injury
CLM0003612,POL000850,2024-01-12,2024-01-16,1337.16,Denied,Wind
CLM0003613,POL000795,2024-11-08,2024-11-20,12642.25,Denied,Wind
CLM0003614,POL001465,2025-06-09,,6731.66,Pending,Collision
CLM0003615,POL001479,2023-04-17,2023-05-08,325.81,Approved,Wind
CLM0003616,POL000584,2025-05-22,2025-06-10,1984.82,Approved,Fire
CLM0003617,POL000747,2024-02-01,2024-02-06,9697.4,Approved,Theft
CLM0003618,POL000897,2026-07-18,2026-08-06,14809.18,Approved,Theft
CLM0003619,POL001447,2026-07-18,2026-07-26,5108.63,Approved,Injury
CLM0003620,POL001083,2024-06-13,,4866.12,Pending,Flood
CLM0003621,POL001071,2025-09-21,2025-10-18,2501.37,Approved,Flood
CLM0003622,POL001227,2026-03-03,2026-03-18,3537.98,Denied,Collision
CLM0003623,POL000851,2026-05-11,2026-05-31,4923.38,Approved,Wind
CLM0003624,POL001049,2025-10-26,2025-11-11,2559.2,Denied,Water Damage
CLM0003625,POL000317,2026-01-10,,773.37,Pending,Wind
CLM0003626,POL001221,2024-06-14,2024-06-29,3293.49,Approved,Fire
CLM0003627,POL000986,2024-04-02,2024-04-20,7289.22,Denied,Theft
CLM0003628,POL000994,2023-08-28,2023-08-30,2715.5,Denied,Flood
CLM0003629,POL000859,2026-07-18,,7572.46,Pending,Collision
CLM0003630,POL000373,2023-03-17,2023-04-10,762.04,Approved,Wind
CLM0003631,POL001468,2024-12-13,2024-12-27,3542.81,Approved,Flood
CLM0003632,POL001026,2023-03-20,2023-04-12,2332.63,Approved,Fire
CLM0003633,POL001371,2025-06-14,2025-07-11,2918.87,Approved,Theft
CLM0003634,POL000437,2026-07-18,,5131.57,Pending,Theft
CLM0003635,POL000249,2025-10-13,2025-11-10,4624.34,Approved,Flood
CLM0003636,POL001234,2023-08-01,2023-08-19,82.05,Denied,Fire
CLM0003637,POL000934,2022-10-20,2022-11-07,2015.74,Approved,Collision
CLM0003638,POL000797,2026-07-18,2026-08-01,6121.32,Approved,Collision
CLM0003639,POL000895,2026-07-18,2026-07-28,1133.06,Approved,Injury
CLM0003640,POL000747,2026-01-05,2026-01-10,5572.85,Denied,Collision
CLM0003641,POL000660,2024-09-03,2024-09-17,2087.81,Denied,Fire
CLM0003642,POL000298,2022-08-22,2022-09-09,4944.83,Approved,Collision
CLM0003643,POL000446,2026-07-18,2026-08-16,6547.23,Approved,Wind
CLM0003644,POL001071,2026-06-09,,4375.31,Pending,Theft
CLM0003645,POL000578,2022-10-04,2022-10-08,4479.89,Denied,Injury
CLM0003646,POL001103,2026-07-18,2026-07-30,2755.98,Approved,Injury
CLM0003647,POL000600,2023-06-25,2023-06-28,2921.66,Approved,Collision
CLM0003648,POL000618,2026-06-11,2026-07-01,2096.63,Denied,Water Damage
CLM0003649,POL000153,2025-12-24,2026-01-03,6887.7,Approved,Collision
CLM0003650,POL000302,2024-08-01,2024-08-06,1256.38,Approved,Flood
CLM0003651,POL000976,2024-01-08,2024-01-26,3963.39,Denied,Flood
CLM0003652,POL001431,2023-01-15,2023-02-12,753.15,Approved,Theft
CLM0003653,POL000474,2025-11-24,,1925.04,Pending,Injury
CLM0003654,POL000676,2023-01-09,2023-01-14,2845.0,Approved,Collision
CLM0003655,POL000007,2022-10-07,2022-10-13,1590.87,Approved,Water Damage
CLM0003656,POL000566,2026-06-26,2026-07-23,2883.84,Approved,Theft
CLM0003657,POL001005,2026-07-18,2026-08-06,2596.95,Denied,Water Damage
CLM0003658,POL000870,2023-07-29,2023-08-08,11982.59,Approved,Injury
CLM0003659,POL000691,2025-01-03,2025-01-07,8283.99,Denied,Theft
CLM0003660,POL001119,2025-11-23,,8017.4,Pending,Flood
CLM0003661,POL000675,2023-10-05,2023-10-26,2310.68,Approved,Fire
CLM0003662,POL001153,2026-07-18,2026-07-31,1062.35,Approved,Fire
CLM0003663,POL000532,2025-08-02,2025-08-25,641.82,Approved,Collision
CLM0003664,POL001376,2024-01-18,2024-01-28,5179.41,Approved,Wind
CLM0003665,POL000786,2026-02-25,2026-03-25,2574.53,Approved,Fire
CLM0003666,POL000892,2026-07-18,2026-08-01,1164.17,Denied,Water Damage
CLM0003667,POL000948,2026-07-18,2026-08-01,7556.13,Approved,Collision
CLM0003668,POL000905,2023-08-24,2023-09-02,936.97,Approved,Collision
CLM0003669,POL001025,2022-11-07,2022-11-22,5983.66,Approved,Water Damage
CLM0003670,POL000540,2026-07-18,2026-08-10,4073.35,Approved,Water Damage
CLM0003671,POL000471,2026-07-18,2026-07-22,3454.77,Approved,Theft
CLM0003672,POL000201,2023-09-23,2023-10-03,7134.06,Approved,Injury
CLM0003673,POL000033,2024-03-17,,3041.53,Pending,Fire
CLM0003674,POL000150,2022-06-04,2022-06-17,1588.57,Approved,Wind
CLM0003675,POL000941,2024-07-22,2024-07-26,10229.78,Approved,Theft
CLM0003676,POL001153,2026-07-18,2026-08-14,2375.74,Approved,Water Damage
CLM0003677,POL000808,2023-12-31,2024-01-07,2808.42,Approved,Flood
CLM0003678,POL000381,2024-08-25,2024-09-06,3384.77,Approved,Collision
CLM0003679,POL000919,2026-04-19,2026-04-26,1465.35,Approved,Collision
CLM0003680,POL000913,2023-11-25,,11399.49,Pending,Wind
CLM0003681,POL000424,2023-11-14,2023-11-19,3382.75,Approved,Water Damage
CLM0003682,POL001447,2026-07-18,,7035.32,Pending,Theft
CLM0003683,POL001489,2026-07-18,,1890.79,Pending,Flood
CLM0003684,POL000975,2026-07-18,2026-08-01,4308.57,Approved,Injury
CLM0003685,POL000257,2026-02-22,,7750.63,Pending,Flood
CLM0003686,POL001479,2023-04-14,2023-05-04,3687.82,Denied,Collision
CLM0003687,POL000833,2025-09-18,2025-10-16,2475.29,Approved,Fire
CLM0003688,POL001059,2026-07-18,,2863.81,Pending,Injury
CLM0003689,POL001392,2024-03-28,2024-04-22,1441.63,Approved,Fire
CLM0003690,POL000759,2024-08-20,2024-09-03,1634.1,Approved,Water Damage
CLM0003691,POL000053,2026-07-11,2026-08-09,8414.37,Approved,Injury
CLM0003692,POL000297,2025-06-26,2025-07-12,793.22,Approved,Wind
CLM0003693,POL000172,2023-01-23,2023-02-09,2579.9,Approved,Flood
CLM0003694,POL000528,2023-04-13,2023-05-07,8974.33,Approved,Wind
CLM0003695,POL000659,2026-07-18,2026-08-13,445.4,Approved,Flood
CLM0003696,POL001025,2023-03-22,,1485.26,Pending,Flood
CLM0003697,POL001456,2023-05-12,2023-05-20,8478.34,Approved,Flood
CLM0003698,POL000158,2023-09-16,2023-09-17,9726.19,Denied,Theft
CLM0003699,POL001080,2025-12-31,2026-01-08,5713.62,Approved,Flood
CLM0003700,POL000431,2025-04-09,2025-04-14,,Denied,Flood
CLM0003701,POL001493,2023-09-21,2023-10-16,5112.69,Approved,Theft
CLM0003702,POL000360,2026-03-18,2026-03-24,9304.42,Approved,Collision
CLM0003703,POL000154,2023-09-27,2023-10-18,3274.86,Denied,Flood
CLM0003704,POL000873,2025-01-10,2025-01-28,8787.16,Approved,Collision
CLM0003705,POL000867,2023-09-11,2023-09-23,24248.2,Approved,Theft
CLM0003706,POL001264,2026-01-02,2026-01-14,5903.01,Approved,Fire
CLM0003707,POL001132,2024-02-04,2024-02-14,4936.23,Approved,Collision
CLM0003708,POL000768,2024-07-02,,2373.26,Pending,Water Damage
CLM0003709,POL000871,2024-12-26,2025-01-16,926.84,Approved,Water Damage
CLM0003710,POL000367,2022-08-04,2022-08-12,1809.97,Approved,Wind
CLM0003711,POL000847,2024-03-10,2024-03-11,5014.6,Denied,Collision
CLM0003712,POL000546,2024-09-08,2024-09-19,591.11,Approved,Flood
CLM0003713,POL000159,2026-02-16,2026-02-19,10294.62,Approved,Water Damage
CLM0003714,POL000147,2023-04-10,2023-05-07,8711.6,Approved,Collision
CLM0003715,POL000443,2024-09-19,2024-09-28,10163.58,Approved,Flood
CLM0003716,POL000081,2026-03-16,2026-03-20,4304.73,Approved,Fire
CLM0003717,POL001195,2024-01-14,2024-01-30,1451.07,Approved,Water Damage
CLM0003718,POL000940,2025-09-13,2025-09-24,9307.64,Approved,Flood
CLM0003719,POL001183,2023-07-25,,1817.65,Pending,Water Damage
CLM0003720,POL000903,2022-11-23,2022-12-21,245.4,Approved,Flood
CLM0003721,POL000888,2025-03-17,,1665.63,Pending,Collision
CLM0003722,POL001106,2025-02-03,,2614.64,Pending,Collision
CLM0003723,POL000815,2026-07-18,2026-07-26,3213.42,Approved,Fire
CLM0003724,POL001262,2026-06-27,2026-07-15,2266.42,Denied,Fire
CLM0003725,POL000223,2025-08-16,2025-09-11,6630.05,Approved,Injury
CLM0003726,POL000461,2023-07-07,2023-07-15,3444.99,Approved,Water Damage
CLM0003727,POL001011,2023-05-09,2023-05-14,1837.52,Approved,Theft
CLM0003728,POL001173,2022-02-27,2022-03-07,15013.09,Denied,Fire
CLM0003729,POL001336,2025-04-18,2025-05-15,4418.5,Approved,Injury
CLM0003730,POL000880,2025-11-15,2025-12-01,4166.44,Approved,Wind
CLM0003731,POL000860,2024-01-31,2024-02-13,8936.54,Approved,Water Damage
CLM0003732,POL000352,2024-09-17,,1736.07,Pending,Injury
CLM0003733,POL001320,2025-08-22,2025-08-31,13444.05,Approved,Injury
CLM0003734,POL001002,2026-07-18,2026-08-10,4834.75,Approved,Injury
CLM0003735,POL000766,2024-01-09,2024-01-12,2401.07,Approved,Injury
CLM0003736,POL001119,2026-07-18,2026-07-21,11255.82,Approved,Flood
CLM0003737,POL001015,2026-05-22,2026-05-23,4503.21,Denied,Theft
CLM0003738,POL000092,2025-07-16,2025-08-10,6664.73,Approved,Collision
CLM0003739,POL001158,2022-12-09,2022-12-17,503.4,Approved,Theft
CLM0003740,POL000160,2025-06-25,2025-07-05,729.15,Denied,Water Damage
CLM0003741,POL000488,2026-04-26,2026-05-07,3237.22,Approved,Injury
CLM0003742,POL001173,2021-12-04,2021-12-12,3409.96,Approved,Theft
CLM0003743,POL000714,2025-06-21,2025-06-29,9290.08,Approved,Collision
CLM0003744,POL000344,2026-03-28,2026-04-01,1101.26,Approved,Theft
CLM0003745,POL000767,2026-07-18,2026-07-30,11868.48,Denied,Water Damage
CLM0003746,POL000122,2025-07-23,2025-08-18,9282.06,Approved,Theft
CLM0003747,POL000692,2022-06-18,2022-07-13,10093.85,Approved,Wind
CLM0003748,POL000069,2022-04-28,,1405.98,Pending,Injury
CLM0003749,POL001033,2024-09-01,2024-09-11,5719.89,Denied,Wind
CLM0003750,POL000427,2026-07-18,2026-08-14,8293.78,Approved,Theft
CLM0003751,POL000395,2024-07-02,2024-07-12,5083.35,Approved,Flood
CLM0003752,POL000335,2025-06-11,2025-06-14,4300.85,Approved,Water Damage
CLM0003753,POL001101,2025-01-22,2025-02-17,4831.76,Approved,Wind
CLM0003754,POL001103,2026-07-18,2026-07-25,2510.12,Approved,Water Damage
CLM0003755,POL000552,2026-04-02,2026-04-23,7715.83,Approved,Collision
CLM0003756,POL000910,2023-01-02,2023-01-15,9752.64,Denied,Fire
CLM0003757,POL001253,2024-03-02,2024-03-06,2043.54,Approved,Collision
CLM0003758,POL000293,2025-10-15,,7787.85,Pending,Flood
CLM0003759,POL000406,2024-07-31,2024-08-12,2060.03,Approved,Injury
CLM0003760,POL000762,2024-10-05,2024-10-08,2540.86,Approved,Flood
CLM0003761,POL000374,2026-07-18,2026-07-27,743.31,Denied,Wind
CLM0003762,POL000191,2025-11-26,2025-12-13,4498.64,Approved,Fire
CLM0003763,POL001275,2021-12-17,2021-12-25,3911.34,Approved,Flood
CLM0003764,POL000915,2025-04-18,2025-04-22,2650.28,Denied,Flood
CLM0003765,POL000763,2024-04-14,2024-04-19,9604.59,Denied,Flood
CLM0003766,POL000562,2023-02-09,2023-03-05,10174.99,Approved,Water Damage
CLM0003767,POL001042,2025-08-15,,4457.64,Pending,Fire
CLM0003768,POL000785,2023-02-19,,3727.52,Pending,Theft
CLM0003769,POL001437,2022-10-19,,13428.44,Pending,Flood
CLM0003770,POL000247,2025-12-02,2025-12-10,3840.75,Denied,Collision
CLM0003771,POL000010,2023-03-14,2023-04-07,2002.19,Approved,Wind
CLM0003772,POL001092,2024-03-27,2024-04-03,3010.23,Approved,Fire
CLM0003773,POL000126,2022-05-04,2022-05-10,4058.82,Approved,Collision
CLM0003774,POL000725,2026-07-18,2026-07-31,5886.82,Approved,Fire
CLM0003775,POL000021,2022-06-30,2022-07-09,1577.14,Approved,Wind
CLM0003776,POL000286,2022-06-18,2022-06-24,1964.15,Approved,Fire
CLM0003777,POL000487,2026-07-18,2026-08-04,7430.64,Denied,Water Damage
CLM0003778,POL000905,2024-09-19,,1328.27,Pending,Flood
CLM0003779,POL001307,2024-05-14,2024-06-05,6761.6,Approved,Theft
CLM0003780,POL000767,2026-07-18,2026-07-23,3080.51,Denied,Theft
CLM0003781,POL000192,2025-05-19,2025-06-13,652.37,Approved,Water Damage
CLM0003782,POL000521,2025-10-03,2025-10-14,4210.63,Denied,Wind
CLM0003783,POL001106,2024-10-11,2024-11-06,3925.32,Approved,Collision
CLM0003784,POL000620,2026-07-18,2026-07-22,8958.54,Approved,Flood
CLM0003785,POL001010,2024-01-21,2024-02-11,4818.36,Approved,Theft
CLM0003786,POL000428,2026-07-18,2026-08-06,8203.47,Denied,Injury
CLM0003787,POL001144,2025-09-19,2025-10-03,6990.32,Approved,Water Damage
CLM0003788,POL001265,2023-04-23,2023-05-10,11370.75,Approved,Wind
CLM0003789,POL001112,2025-09-30,2025-10-16,5663.81,Approved,Fire
CLM0003790,POL000118,2026-01-27,2026-02-15,2758.82,Approved,Water Damage
CLM0003791,POL000736,2025-02-06,2025-03-07,9439.3,Approved,Wind
CLM0003792,POL001109,2022-11-13,,3156.05,Pending,Fire
CLM0003793,POL001433,2023-06-10,2023-06-26,12507.39,Denied,Theft
CLM0003794,POL000829,2025-10-25,2025-11-13,4847.01,Approved,Fire
CLM0003795,POL000815,2026-07-18,2026-08-08,4008.64,Approved,Water Damage
CLM0003796,POL000345,2026-07-18,2026-07-27,8808.32,Approved,Water Damage
CLM0003797,POL001306,2026-01-17,2026-01-20,756.41,Denied,Water Damage
CLM0003798,POL001200,2024-11-20,2024-11-28,1287.92,Approved,Theft
CLM0003799,POL000376,2023-05-28,2023-06-03,1123.73,Approved,Injury
CLM0003800,POL000376,2023-05-31,2023-06-21,9334.98,Denied,Flood
CLM0003801,POL000345,2026-07-18,2026-08-07,2283.16,Approved,Flood
CLM0003802,POL000387,2026-07-18,2026-07-24,6596.56,Denied,Wind
CLM0003803,POL000027,2026-03-27,,2660.96,Pending,Theft
CLM0003804,POL000333,2022-07-31,,2205.11,Pending,Collision
CLM0003805,POL000589,2026-02-21,2026-03-15,6973.45,Approved,Collision
CLM0003806,POL000028,2024-02-24,2024-03-09,7613.77,Denied,Flood
CLM0003807,POL000349,2026-07-18,2026-07-25,6017.4,Approved,Flood
CLM0003808,POL000817,2026-05-07,2026-06-05,4390.41,Approved,Fire
CLM0003809,POL000108,2025-09-28,2025-10-07,1073.61,Approved,Theft
CLM0003810,POL000137,2024-12-06,2024-12-27,2023.44,Denied,Collision
CLM0003811,POL000039,2026-03-24,2026-03-28,2438.83,Approved,Wind
CLM0003812,POL000173,2024-06-13,2024-06-27,2511.7,Approved,Water Damage
CLM0003813,POL000412,2025-08-07,2025-08-14,7233.63,Approved,Theft
CLM0003814,POL000611,2026-07-18,2026-08-08,6680.85,Approved,Theft
CLM0003815,POL000783,2021-10-06,2021-10-22,5878.32,Approved,Collision
CLM0003816,POL001084,2022-03-30,2022-04-23,3099.82,Approved,Collision
CLM0003817,POL000657,2024-04-08,2024-04-14,2202.85,Approved,Wind
CLM0003818,POL000857,2022-11-11,2022-11-27,9010.99,Approved,Water Damage
CLM0003819,POL000266,2024-02-16,2024-03-12,13491.21,Approved,Injury
CLM0003820,POL001461,2026-07-18,2026-08-08,5449.98,Approved,Fire
CLM0003821,POL000468,2023-03-04,2023-03-15,2676.81,Approved,Flood
CLM0003822,POL000185,2024-11-22,2024-11-27,7065.03,Denied,Water Damage
CLM0003823,POL000457,2025-03-09,2025-04-08,3430.78,Approved,Theft
CLM0003824,POL000841,2025-02-11,2025-03-11,4226.35,Approved,Injury
CLM0003825,POL000531,2025-05-10,2025-05-24,2995.48,Denied,Fire
CLM0003826,POL000282,2026-07-16,2026-07-29,13413.05,Denied,Fire
CLM0003827,POL000566,2025-11-22,2025-12-18,8248.01,Approved,Theft
CLM0003828,POL000942,2023-04-10,2023-05-04,6620.71,Approved,Flood
CLM0003829,POL001072,2024-08-21,2024-09-06,639.43,Approved,Water Damage
CLM0003830,POL000065,2025-05-24,,3767.2,Pending,Theft
CLM0003831,POL000515,2026-07-18,2026-08-09,6033.45,Approved,Collision
CLM0003832,POL000569,2024-02-08,2024-02-24,1643.9,Denied,Fire
CLM0003833,POL000697,2024-08-15,2024-09-01,6450.01,Approved,Collision
CLM0003834,POL000178,2024-03-10,2024-03-31,1587.88,Approved,Theft
CLM0003835,POL000354,2023-08-12,2023-08-16,3520.08,Approved,Theft
CLM0003836,POL000588,2025-02-28,2025-03-12,7063.11,Approved,Fire
CLM0003837,POL000548,2022-05-30,2022-06-05,4567.22,Denied,Theft
CLM0003838,POL000551,2025-09-08,2025-09-21,3361.08,Approved,Water Damage
CLM0003839,POL000403,2026-02-02,2026-02-21,10466.34,Denied,Fire
CLM0003840,POL000919,2026-07-18,2026-07-19,6342.22,Denied,Theft
CLM0003841,POL000736,2024-06-12,2024-06-24,6426.88,Denied,Wind
CLM0003842,POL000462,2025-02-20,2025-02-25,6118.59,Denied,Flood
CLM0003843,POL001146,2026-07-18,2026-08-12,5593.94,Approved,Flood
CLM0003844,POL000355,2026-02-06,2026-03-04,6549.34,Approved,Wind
CLM0003845,POL000546,2024-05-07,2024-05-10,11134.19,Approved,Injury
CLM0003846,POL000695,2025-05-23,2025-06-05,7237.8,Approved,Wind
CLM0003847,POL000641,2023-12-27,2024-01-05,6654.04,Denied,Theft
CLM0003848,POL000188,2026-07-18,2026-07-26,5903.32,Denied,Fire
CLM0003849,POL001209,2026-04-28,2026-05-26,11603.59,Approved,Collision
CLM0003850,POL001192,2022-11-10,2022-11-15,1011.2,Approved,Fire
CLM0003851,POL001377,2024-04-13,2024-05-01,2271.83,Approved,Water Damage
CLM0003852,POL001327,2026-07-18,2026-07-24,13916.52,Approved,Fire
CLM0003853,POL000455,2026-01-02,2026-01-21,3814.13,Approved,Fire
CLM0003854,POL000565,2024-06-20,2024-07-05,940.16,Approved,Wind
CLM0003855,POL000769,2025-10-07,2025-10-24,4679.86,Approved,Water Damage
CLM0003856,POL001335,2026-07-18,,2142.24,Pending,Fire
CLM0003857,POL000849,2024-10-27,2024-11-11,5812.39,Approved,Water Damage
CLM0003858,POL000479,2026-07-18,2026-08-15,2143.28,Approved,Water Damage
CLM0003859,POL000138,2023-08-17,2023-09-11,8868.93,Approved,Collision
CLM0003860,POL001064,2025-07-01,2025-07-21,7577.19,Denied,Injury
CLM0003861,POL000069,2021-11-09,2021-11-27,5636.55,Approved,Wind
CLM0003862,POL000342,2025-03-09,2025-03-10,3639.13,Denied,Water Damage
CLM0003863,POL001059,2026-04-05,2026-04-30,7233.4,Approved,Flood
CLM0003864,POL001331,2023-05-18,2023-05-30,8351.38,Approved,Theft
CLM0003865,POL000745,2022-10-07,2022-10-21,4472.07,Denied,Collision
CLM0003866,POL000692,2021-10-08,2021-10-18,3144.19,Approved,Flood
CLM0003867,POL000547,2024-12-01,2024-12-11,5915.93,Approved,Theft
CLM0003868,POL000056,2026-02-16,2026-03-05,3936.1,Approved,Wind
CLM0003869,POL000433,2024-02-28,2024-03-15,4631.93,Denied,Wind
CLM0003870,POL000247,2026-03-14,,6692.08,Pending,Theft
CLM0003871,POL000376,2023-08-08,2023-09-07,1603.98,Approved,Flood
CLM0003872,POL001177,2026-02-05,2026-02-10,8130.83,Approved,Injury
CLM0003873,POL000034,2024-05-10,2024-06-02,4282.67,Approved,Injury
CLM0003874,POL000883,2023-08-28,2023-09-24,673.68,Approved,Fire
CLM0003875,POL001385,2026-07-18,2026-07-20,2390.31,Denied,Flood
CLM0003876,POL000965,2024-12-04,2024-12-13,1678.83,Approved,Fire
CLM0003877,POL001393,2023-12-01,2023-12-26,4942.43,Approved,Injury
CLM0003878,POL001032,2024-07-05,,4195.27,Pending,Collision
CLM0003879,POL000645,2026-04-10,2026-04-13,2592.54,Approved,Water Damage
CLM0003880,POL001374,2026-07-18,2026-07-25,16643.8,Approved,Theft
CLM0003881,POL000242,2026-07-18,2026-07-29,4344.81,Approved,Wind
CLM0003882,POL001149,2025-05-06,2025-05-09,3609.54,Denied,Injury
CLM0003883,POL000823,2026-07-18,2026-07-19,3212.75,Denied,Flood
CLM0003884,POL000801,2023-09-24,2023-09-28,13615.52,Approved,Water Damage
CLM0003885,POL000143,2023-02-07,2023-02-26,1591.9,Denied,Wind
